"pais","casos","casos_acumulados","fallecidos","fallecidos_acumulados","fecha","bbdd","region"
"Spain",734,239807,56,28570,2020-05-22,"OMS","Global"
"Spain",788,240595,70,28640,2020-05-23,"OMS","Global"
"Spain",794,241389,72,28712,2020-05-24,"OMS","Global"
"Spain",311,241700,59,28771,2020-05-25,"OMS","Global"
"Spain",262,241962,55,28826,2020-05-26,"OMS","Global"
"Spain",535,242497,67,28893,2020-05-27,"OMS","Global"
"Spain",735,243232,56,28949,2020-05-28,"OMS","Global"
"Spain",608,243840,45,28994,2020-05-29,"OMS","Global"
"Spain",653,244493,40,29034,2020-05-30,"OMS","Global"
"Spain",712,245205,43,29077,2020-05-31,"OMS","Global"
"Spain",332,245537,43,29120,2020-06-01,"OMS","Global"
"Spain",178,245715,39,29159,2020-06-02,"OMS","Global"
"Spain",342,246057,34,29193,2020-06-03,"OMS","Global"
"Spain",470,246527,47,29240,2020-06-04,"OMS","Global"
"Spain",587,247114,38,29278,2020-06-05,"OMS","Global"
"Spain",494,247608,45,29323,2020-06-06,"OMS","Global"
"Spain",644,248252,23,29346,2020-06-07,"OMS","Global"
"Spain",259,248511,30,29376,2020-06-08,"OMS","Global"
"Spain",142,248653,21,29397,2020-06-09,"OMS","Global"
"Spain",337,248990,29,29426,2020-06-10,"OMS","Global"
"Spain",436,249426,13,29439,2020-06-11,"OMS","Global"
"Spain",447,249873,30,29469,2020-06-12,"OMS","Global"
"Spain",379,250252,24,29493,2020-06-13,"OMS","Global"
"Spain",489,250741,19,29512,2020-06-14,"OMS","Global"
"Spain",128,250869,22,29534,2020-06-15,"OMS","Global"
"Spain",87,250956,18,29552,2020-06-16,"OMS","Global"
"Spain",288,251244,20,29572,2020-06-17,"OMS","Global"
"Spain",381,251625,12,29584,2020-06-18,"OMS","Global"
"Spain",345,251970,23,29607,2020-06-19,"OMS","Global"
"Spain",358,252328,12,29619,2020-06-20,"OMS","Global"
"Spain",343,252671,18,29637,2020-06-21,"OMS","Global"
"Spain",229,252900,13,29650,2020-06-22,"OMS","Global"
"Spain",167,253067,15,29665,2020-06-23,"OMS","Global"
"Spain",246,253313,7,29672,2020-06-24,"OMS","Global"
"Spain",431,253744,9,29681,2020-06-25,"OMS","Global"
"Spain",338,254082,12,29693,2020-06-26,"OMS","Global"
"Spain",363,254445,11,29704,2020-06-27,"OMS","Global"
"Spain",479,254924,9,29713,2020-06-28,"OMS","Global"
"Spain",257,255181,3,29716,2020-06-29,"OMS","Global"
"Spain",188,255369,13,29729,2020-06-30,"OMS","Global"
"Spain",278,255647,10,29739,2020-07-01,"OMS","Global"
"Spain",447,256094,10,29749,2020-07-02,"OMS","Global"
"Spain",453,256547,10,29759,2020-07-03,"OMS","Global"
"Spain",492,257039,1,29760,2020-07-04,"OMS","Global"
"Spain",597,257636,5,29765,2020-07-05,"OMS","Global"
"Spain",295,257931,6,29771,2020-07-06,"OMS","Global"
"Spain",205,258136,0,29771,2020-07-07,"OMS","Global"
"Spain",341,258477,5,29776,2020-07-08,"OMS","Global"
"Spain",711,259188,4,29780,2020-07-09,"OMS","Global"
"Spain",742,259930,4,29784,2020-07-10,"OMS","Global"
"Spain",843,260773,2,29786,2020-07-11,"OMS","Global"
"Spain",1146,261919,4,29790,2020-07-12,"OMS","Global"
"Spain",625,262544,5,29795,2020-07-13,"OMS","Global"
"Spain",386,262930,3,29798,2020-07-14,"OMS","Global"
"Spain",843,263773,1,29799,2020-07-15,"OMS","Global"
"Spain",1253,265026,2,29801,2020-07-16,"OMS","Global"
"Spain",1561,266587,5,29806,2020-07-17,"OMS","Global"
"Spain",1634,268221,2,29808,2020-07-18,"OMS","Global"
"Spain",2092,270313,2,29810,2020-07-19,"OMS","Global"
"Spain",1532,271845,3,29813,2020-07-20,"OMS","Global"
"Spain",1201,273046,5,29818,2020-07-21,"OMS","Global"
"Spain",1579,274625,7,29825,2020-07-22,"OMS","Global"
"Spain",2350,276975,7,29832,2020-07-23,"OMS","Global"
"Spain",2368,279343,3,29835,2020-07-24,"OMS","Global"
"Spain",2374,281717,3,29838,2020-07-25,"OMS","Global"
"Spain",2829,284546,7,29845,2020-07-26,"OMS","Global"
"Spain",1713,286259,10,29855,2020-07-27,"OMS","Global"
"Spain",1466,287725,7,29862,2020-07-28,"OMS","Global"
"Spain",2019,289744,8,29870,2020-07-29,"OMS","Global"
"Spain",2891,292635,12,29882,2020-07-30,"OMS","Global"
"Spain",3132,295767,9,29891,2020-07-31,"OMS","Global"
"Spain",3392,299159,11,29902,2020-08-01,"OMS","Global"
"Spain",3783,302942,15,29917,2020-08-02,"OMS","Global"
"Spain",3193,306135,8,29925,2020-08-03,"OMS","Global"
"Spain",1901,308036,14,29939,2020-08-04,"OMS","Global"
"Spain",2666,310702,12,29951,2020-08-05,"OMS","Global"
"Spain",4435,315137,16,29967,2020-08-06,"OMS","Global"
"Spain",4290,319427,11,29978,2020-08-07,"OMS","Global"
"Spain",4900,324327,27,30005,2020-08-08,"OMS","Global"
"Spain",5666,329993,19,30024,2020-08-09,"OMS","Global"
"Spain",3538,333531,31,30055,2020-08-10,"OMS","Global"
"Spain",2653,336184,16,30071,2020-08-11,"OMS","Global"
"Spain",3846,340030,28,30099,2020-08-12,"OMS","Global"
"Spain",5985,346015,28,30127,2020-08-13,"OMS","Global"
"Spain",6401,352416,26,30153,2020-08-14,"OMS","Global"
"Spain",7051,359467,23,30176,2020-08-15,"OMS","Global"
"Spain",8389,367856,34,30210,2020-08-16,"OMS","Global"
"Spain",4852,372708,29,30239,2020-08-17,"OMS","Global"
"Spain",3332,376040,23,30262,2020-08-18,"OMS","Global"
"Spain",5018,381058,30,30292,2020-08-19,"OMS","Global"
"Spain",8475,389533,40,30332,2020-08-20,"OMS","Global"
"Spain",8656,398189,46,30378,2020-08-21,"OMS","Global"
"Spain",8997,407186,38,30416,2020-08-22,"OMS","Global"
"Spain",10485,417671,43,30459,2020-08-23,"OMS","Global"
"Spain",6123,423794,42,30501,2020-08-24,"OMS","Global"
"Spain",4323,428117,53,30554,2020-08-25,"OMS","Global"
"Spain",6002,434119,52,30606,2020-08-26,"OMS","Global"
"Spain",10326,444445,42,30648,2020-08-27,"OMS","Global"
"Spain",10314,454759,48,30696,2020-08-28,"OMS","Global"
"Spain",10339,465098,45,30741,2020-08-29,"OMS","Global"
"Spain",11977,477075,68,30809,2020-08-30,"OMS","Global"
"Spain",6891,483966,51,30860,2020-08-31,"OMS","Global"
"Spain",5206,489172,55,30915,2020-09-01,"OMS","Global"
"Spain",6663,495835,62,30977,2020-09-02,"OMS","Global"
"Spain",10437,506272,66,31043,2020-09-03,"OMS","Global"
"Spain",10718,516990,81,31124,2020-09-04,"OMS","Global"
"Spain",10961,527951,76,31200,2020-09-05,"OMS","Global"
"Spain",13161,541112,76,31276,2020-09-06,"OMS","Global"
"Spain",7930,549042,67,31343,2020-09-07,"OMS","Global"
"Spain",5512,554554,63,31406,2020-09-08,"OMS","Global"
"Spain",7025,561579,79,31485,2020-09-09,"OMS","Global"
"Spain",11947,573526,83,31568,2020-09-10,"OMS","Global"
"Spain",12788,586314,90,31658,2020-09-11,"OMS","Global"
"Spain",12991,599305,94,31752,2020-09-12,"OMS","Global"
"Spain",14421,613726,98,31850,2020-09-13,"OMS","Global"
"Spain",8323,622049,99,31949,2020-09-14,"OMS","Global"
"Spain",6447,628496,104,32053,2020-09-15,"OMS","Global"
"Spain",8179,636675,101,32154,2020-09-16,"OMS","Global"
"Spain",13836,650511,127,32281,2020-09-17,"OMS","Global"
"Spain",14060,664571,110,32391,2020-09-18,"OMS","Global"
"Spain",13820,678391,121,32512,2020-09-19,"OMS","Global"
"Spain",16791,695182,115,32627,2020-09-20,"OMS","Global"
"Spain",8378,703560,120,32747,2020-09-21,"OMS","Global"
"Spain",5869,709429,104,32851,2020-09-22,"OMS","Global"
"Spain",8022,717451,129,32980,2020-09-23,"OMS","Global"
"Spain",12858,730309,125,33105,2020-09-24,"OMS","Global"
"Spain",12768,743077,109,33214,2020-09-25,"OMS","Global"
"Spain",12685,755762,133,33347,2020-09-26,"OMS","Global"
"Spain",13592,769354,129,33476,2020-09-27,"OMS","Global"
"Spain",7758,777112,115,33591,2020-09-28,"OMS","Global"
"Spain",5088,782200,121,33712,2020-09-29,"OMS","Global"
"Spain",7093,789293,141,33853,2020-09-30,"OMS","Global"
"Spain",11362,800655,149,34002,2020-10-01,"OMS","Global"
"Spain",11264,811919,154,34156,2020-10-02,"OMS","Global"
"Spain",11026,822945,130,34286,2020-10-03,"OMS","Global"
"Spain",12365,835310,142,34428,2020-10-04,"OMS","Global"
"Spain",6908,842218,103,34531,2020-10-05,"OMS","Global"
"Spain",5136,847354,90,34621,2020-10-06,"OMS","Global"
"Spain",8864,856218,130,34751,2020-10-07,"OMS","Global"
"Spain",12278,868496,132,34883,2020-10-08,"OMS","Global"
"Spain",12431,880927,133,35016,2020-10-09,"OMS","Global"
"Spain",13896,894823,130,35146,2020-10-10,"OMS","Global"
"Spain",14840,909663,154,35300,2020-10-11,"OMS","Global"
"Spain",8763,918426,133,35433,2020-10-12,"OMS","Global"
"Spain",6797,925223,114,35547,2020-10-13,"OMS","Global"
"Spain",6316,931539,125,35672,2020-10-14,"OMS","Global"
"Spain",12407,943946,151,35823,2020-10-15,"OMS","Global"
"Spain",16401,960347,137,35960,2020-10-16,"OMS","Global"
"Spain",17558,977905,146,36106,2020-10-17,"OMS","Global"
"Spain",18323,996228,146,36252,2020-10-18,"OMS","Global"
"Spain",11996,1008224,125,36377,2020-10-19,"OMS","Global"
"Spain",8303,1016527,145,36522,2020-10-20,"OMS","Global"
"Spain",15726,1032253,165,36687,2020-10-21,"OMS","Global"
"Spain",20881,1053134,185,36872,2020-10-22,"OMS","Global"
"Spain",23316,1076450,171,37043,2020-10-23,"OMS","Global"
"Spain",23894,1100344,202,37245,2020-10-24,"OMS","Global"
"Spain",25079,1125423,219,37464,2020-10-25,"OMS","Global"
"Spain",15529,1140952,190,37654,2020-10-26,"OMS","Global"
"Spain",11294,1152246,184,37838,2020-10-27,"OMS","Global"
"Spain",20001,1172247,207,38045,2020-10-28,"OMS","Global"
"Spain",24408,1196655,237,38282,2020-10-29,"OMS","Global"
"Spain",24604,1221259,232,38514,2020-10-30,"OMS","Global"
"Spain",24307,1245566,252,38766,2020-10-31,"OMS","Global"
"Spain",25045,1270611,261,39027,2020-11-01,"OMS","Global"
"Spain",16190,1286801,261,39288,2020-11-02,"OMS","Global"
"Spain",10979,1297780,263,39551,2020-11-03,"OMS","Global"
"Spain",15477,1313257,303,39854,2020-11-04,"OMS","Global"
"Spain",21965,1335222,323,40177,2020-11-05,"OMS","Global"
"Spain",24111,1359333,353,40530,2020-11-06,"OMS","Global"
"Spain",23580,1382913,334,40864,2020-11-07,"OMS","Global"
"Spain",23481,1406394,353,41217,2020-11-08,"OMS","Global"
"Spain",14613,1421007,281,41498,2020-11-09,"OMS","Global"
"Spain",9827,1430834,316,41814,2020-11-10,"OMS","Global"
"Spain",16462,1447296,321,42135,2020-11-11,"OMS","Global"
"Spain",20512,1467808,341,42476,2020-11-12,"OMS","Global"
"Spain",19955,1487763,359,42835,2020-11-13,"OMS","Global"
"Spain",19115,1506878,351,43186,2020-11-14,"OMS","Global"
"Spain",18375,1525253,348,43534,2020-11-15,"OMS","Global"
"Spain",10588,1535841,300,43834,2020-11-16,"OMS","Global"
"Spain",6697,1542538,278,44112,2020-11-17,"OMS","Global"
"Spain",12722,1555260,319,44431,2020-11-18,"OMS","Global"
"Spain",15841,1571101,374,44805,2020-11-19,"OMS","Global"
"Spain",14722,1585823,293,45098,2020-11-20,"OMS","Global"
"Spain",13180,1599003,312,45410,2020-11-21,"OMS","Global"
"Spain",12579,1611582,318,45728,2020-11-22,"OMS","Global"
"Spain",7217,1618799,276,46004,2020-11-23,"OMS","Global"
"Spain",4610,1623409,251,46255,2020-11-24,"OMS","Global"
"Spain",9062,1632471,293,46548,2020-11-25,"OMS","Global"
"Spain",10877,1643348,243,46791,2020-11-26,"OMS","Global"
"Spain",9949,1653297,293,47084,2020-11-27,"OMS","Global"
"Spain",9645,1662942,287,47371,2020-11-28,"OMS","Global"
"Spain",9925,1672867,264,47635,2020-11-29,"OMS","Global"
"Spain",5504,1678371,214,47849,2020-11-30,"OMS","Global"
"Spain",3395,1681766,215,48064,2020-12-01,"OMS","Global"
"Spain",7373,1689139,232,48296,2020-12-02,"OMS","Global"
"Spain",9479,1698618,216,48512,2020-12-03,"OMS","Global"
"Spain",8801,1707419,207,48719,2020-12-04,"OMS","Global"
"Spain",8089,1715508,202,48921,2020-12-05,"OMS","Global"
"Spain",8354,1723862,211,49132,2020-12-06,"OMS","Global"
"Spain",4952,1728814,173,49305,2020-12-07,"OMS","Global"
"Spain",3233,1732047,165,49470,2020-12-08,"OMS","Global"
"Spain",5172,1737219,183,49653,2020-12-09,"OMS","Global"
"Spain",4013,1741232,145,49798,2020-12-10,"OMS","Global"
"Spain",8345,1749577,214,50012,2020-12-11,"OMS","Global"
"Spain",10686,1760263,171,50183,2020-12-12,"OMS","Global"
"Spain",11269,1771532,192,50375,2020-12-13,"OMS","Global"
"Spain",6555,1778087,164,50539,2020-12-14,"OMS","Global"
"Spain",4232,1782319,148,50687,2020-12-15,"OMS","Global"
"Spain",9799,1792118,155,50842,2020-12-16,"OMS","Global"
"Spain",12098,1804216,169,51011,2020-12-17,"OMS","Global"
"Spain",11676,1815892,138,51149,2020-12-18,"OMS","Global"
"Spain",10867,1826759,163,51312,2020-12-19,"OMS","Global"
"Spain",12183,1838942,167,51479,2020-12-20,"OMS","Global"
"Spain",6893,1845835,128,51607,2020-12-21,"OMS","Global"
"Spain",4331,1850166,142,51749,2020-12-22,"OMS","Global"
"Spain",10924,1861090,136,51885,2020-12-23,"OMS","Global"
"Spain",13323,1874413,160,52045,2020-12-24,"OMS","Global"
"Spain",14361,1888774,169,52214,2020-12-25,"OMS","Global"
"Spain",9868,1898642,145,52359,2020-12-26,"OMS","Global"
"Spain",4844,1903486,131,52490,2020-12-27,"OMS","Global"
"Spain",6300,1909786,160,52650,2020-12-28,"OMS","Global"
"Spain",5951,1915737,153,52803,2020-12-29,"OMS","Global"
"Spain",15009,1930746,178,52981,2020-12-30,"OMS","Global"
"Spain",18719,1949465,138,53119,2020-12-31,"OMS","Global"
"Spain",20982,1970447,171,53290,2021-01-01,"OMS","Global"
"Spain",15366,1985813,164,53454,2021-01-02,"OMS","Global"
"Spain",7555,1993368,147,53601,2021-01-03,"OMS","Global"
"Spain",10230,2003598,159,53760,2021-01-04,"OMS","Global"
"Spain",9645,2013243,156,53916,2021-01-05,"OMS","Global"
"Spain",21773,2035016,163,54079,2021-01-06,"OMS","Global"
"Spain",30254,2065270,214,54293,2021-01-07,"OMS","Global"
"Spain",14416,2079686,163,54456,2021-01-08,"OMS","Global"
"Spain",26441,2106127,200,54656,2021-01-09,"OMS","Global"
"Spain",32521,2138648,212,54868,2021-01-10,"OMS","Global"
"Spain",19150,2157798,199,55067,2021-01-11,"OMS","Global"
"Spain",13762,2171560,195,55262,2021-01-12,"OMS","Global"
"Spain",31992,2203552,258,55520,2021-01-13,"OMS","Global"
"Spain",37115,2240667,248,55768,2021-01-14,"OMS","Global"
"Spain",38580,2279247,266,56034,2021-01-15,"OMS","Global"
"Spain",37969,2317216,273,56307,2021-01-16,"OMS","Global"
"Spain",42738,2359954,345,56652,2021-01-17,"OMS","Global"
"Spain",24792,2384746,321,56973,2021-01-18,"OMS","Global"
"Spain",18491,2403237,322,57295,2021-01-19,"OMS","Global"
"Spain",35372,2438609,375,57670,2021-01-20,"OMS","Global"
"Spain",41996,2480605,445,58115,2021-01-21,"OMS","Global"
"Spain",41664,2522269,408,58523,2021-01-22,"OMS","Global"
"Spain",40547,2562816,436,58959,2021-01-23,"OMS","Global"
"Spain",41948,2604764,507,59466,2021-01-24,"OMS","Global"
"Spain",23711,2628475,413,59879,2021-01-25,"OMS","Global"
"Spain",17167,2645642,466,60345,2021-01-26,"OMS","Global"
"Spain",32431,2678073,471,60816,2021-01-27,"OMS","Global"
"Spain",37269,2715342,491,61307,2021-01-28,"OMS","Global"
"Spain",35581,2750923,543,61850,2021-01-29,"OMS","Global"
"Spain",33027,2783950,515,62365,2021-01-30,"OMS","Global"
"Spain",32090,2816040,471,62836,2021-01-31,"OMS","Global"
"Spain",18116,2834156,462,63298,2021-02-01,"OMS","Global"
"Spain",11526,2845682,437,63735,2021-02-02,"OMS","Global"
"Spain",22336,2868018,492,64227,2021-02-03,"OMS","Global"
"Spain",25741,2893759,443,64670,2021-02-04,"OMS","Global"
"Spain",23633,2917392,436,65106,2021-02-05,"OMS","Global"
"Spain",20918,2938310,416,65522,2021-02-06,"OMS","Global"
"Spain",19996,2958306,406,65928,2021-02-07,"OMS","Global"
"Spain",10315,2968621,366,66294,2021-02-08,"OMS","Global"
"Spain",5995,2974616,353,66647,2021-02-09,"OMS","Global"
"Spain",13633,2988249,377,67024,2021-02-10,"OMS","Global"
"Spain",15207,3003456,345,67369,2021-02-11,"OMS","Global"
"Spain",13202,3016658,378,67747,2021-02-12,"OMS","Global"
"Spain",11660,3028318,329,68076,2021-02-13,"OMS","Global"
"Spain",11446,3039764,303,68379,2021-02-14,"OMS","Global"
"Spain",5614,3045378,249,68628,2021-02-15,"OMS","Global"
"Spain",3451,3048829,221,68849,2021-02-16,"OMS","Global"
"Spain",8606,3057435,253,69102,2021-02-17,"OMS","Global"
"Spain",9637,3067072,257,69359,2021-02-18,"OMS","Global"
"Spain",8399,3075471,232,69591,2021-02-19,"OMS","Global"
"Spain",7966,3083437,218,69809,2021-02-20,"OMS","Global"
"Spain",7750,3091187,201,70010,2021-02-21,"OMS","Global"
"Spain",3894,3095081,155,70165,2021-02-22,"OMS","Global"
"Spain",2547,3097628,150,70315,2021-02-23,"OMS","Global"
"Spain",6610,3104238,203,70518,2021-02-24,"OMS","Global"
"Spain",7167,3111405,174,70692,2021-02-25,"OMS","Global"
"Spain",6297,3117702,181,70873,2021-02-26,"OMS","Global"
"Spain",5976,3123678,175,71048,2021-02-27,"OMS","Global"
"Spain",6269,3129947,157,71205,2021-02-28,"OMS","Global"
"Spain",3099,3133046,137,71342,2021-03-01,"OMS","Global"
"Spain",2123,3135169,125,71467,2021-03-02,"OMS","Global"
"Spain",5105,3140274,111,71578,2021-03-03,"OMS","Global"
"Spain",5692,3145966,134,71712,2021-03-04,"OMS","Global"
"Spain",5764,3151730,122,71834,2021-03-05,"OMS","Global"
"Spain",5424,3157154,107,71941,2021-03-06,"OMS","Global"
"Spain",5525,3162679,100,72041,2021-03-07,"OMS","Global"
"Spain",2756,3165435,101,72142,2021-03-08,"OMS","Global"
"Spain",1933,3167368,76,72218,2021-03-09,"OMS","Global"
"Spain",4901,3172269,86,72304,2021-03-10,"OMS","Global"
"Spain",5493,3177762,84,72388,2021-03-11,"OMS","Global"
"Spain",5310,3183072,77,72465,2021-03-12,"OMS","Global"
"Spain",5145,3188217,66,72531,2021-03-13,"OMS","Global"
"Spain",5518,3193735,77,72608,2021-03-14,"OMS","Global"
"Spain",2658,3196393,51,72659,2021-03-15,"OMS","Global"
"Spain",1820,3198213,52,72711,2021-03-16,"OMS","Global"
"Spain",4839,3203052,61,72772,2021-03-17,"OMS","Global"
"Spain",3064,3206116,21,72793,2021-03-18,"OMS","Global"
"Spain",0,3206116,0,72793,2021-03-19,"OMS","Global"
"Spain",0,3206116,0,72793,2021-03-20,"OMS","Global"
"Spain",0,3206116,0,72793,2021-03-21,"OMS","Global"
"Sweden",0,0,0,0,2020-01-03,"OMS","Global"
"Sweden",0,0,0,0,2020-01-04,"OMS","Global"
"Sweden",0,0,0,0,2020-01-05,"OMS","Global"
"Sweden",0,0,0,0,2020-01-06,"OMS","Global"
"Sweden",0,0,0,0,2020-01-07,"OMS","Global"
"Sweden",0,0,0,0,2020-01-08,"OMS","Global"
"Sweden",0,0,0,0,2020-01-09,"OMS","Global"
"Sweden",0,0,0,0,2020-01-10,"OMS","Global"
"Sweden",0,0,0,0,2020-01-11,"OMS","Global"
"Sweden",0,0,0,0,2020-01-12,"OMS","Global"
"Sweden",0,0,0,0,2020-01-13,"OMS","Global"
"Sweden",0,0,0,0,2020-01-14,"OMS","Global"
"Sweden",0,0,0,0,2020-01-15,"OMS","Global"
"Sweden",0,0,0,0,2020-01-16,"OMS","Global"
"Sweden",0,0,0,0,2020-01-17,"OMS","Global"
"Sweden",0,0,0,0,2020-01-18,"OMS","Global"
"Sweden",0,0,0,0,2020-01-19,"OMS","Global"
"Sweden",0,0,0,0,2020-01-20,"OMS","Global"
"Sweden",0,0,0,0,2020-01-21,"OMS","Global"
"Sweden",0,0,0,0,2020-01-22,"OMS","Global"
"Sweden",0,0,0,0,2020-01-23,"OMS","Global"
"Sweden",0,0,0,0,2020-01-24,"OMS","Global"
"Sweden",0,0,0,0,2020-01-25,"OMS","Global"
"Sweden",0,0,0,0,2020-01-26,"OMS","Global"
"Sweden",0,0,0,0,2020-01-27,"OMS","Global"
"Sweden",0,0,0,0,2020-01-28,"OMS","Global"
"Sweden",0,0,0,0,2020-01-29,"OMS","Global"
"Sweden",0,0,0,0,2020-01-30,"OMS","Global"
"Sweden",1,1,0,0,2020-01-31,"OMS","Global"
"Sweden",0,1,0,0,2020-02-01,"OMS","Global"
"Sweden",0,1,0,0,2020-02-02,"OMS","Global"
"Sweden",0,1,0,0,2020-02-03,"OMS","Global"
"Sweden",0,1,0,0,2020-02-04,"OMS","Global"
"Sweden",0,1,0,0,2020-02-05,"OMS","Global"
"Sweden",0,1,0,0,2020-02-06,"OMS","Global"
"Sweden",0,1,0,0,2020-02-07,"OMS","Global"
"Sweden",0,1,0,0,2020-02-08,"OMS","Global"
"Sweden",0,1,0,0,2020-02-09,"OMS","Global"
"Sweden",0,1,0,0,2020-02-10,"OMS","Global"
"Sweden",0,1,0,0,2020-02-11,"OMS","Global"
"Sweden",0,1,0,0,2020-02-12,"OMS","Global"
"Sweden",0,1,0,0,2020-02-13,"OMS","Global"
"Sweden",0,1,0,0,2020-02-14,"OMS","Global"
"Sweden",0,1,0,0,2020-02-15,"OMS","Global"
"Sweden",0,1,0,0,2020-02-16,"OMS","Global"
"Sweden",0,1,0,0,2020-02-17,"OMS","Global"
"Sweden",0,1,0,0,2020-02-18,"OMS","Global"
"Sweden",0,1,0,0,2020-02-19,"OMS","Global"
"Sweden",0,1,0,0,2020-02-20,"OMS","Global"
"Sweden",0,1,0,0,2020-02-21,"OMS","Global"
"Sweden",0,1,0,0,2020-02-22,"OMS","Global"
"Sweden",0,1,0,0,2020-02-23,"OMS","Global"
"Sweden",0,1,0,0,2020-02-24,"OMS","Global"
"Sweden",0,1,0,0,2020-02-25,"OMS","Global"
"Sweden",0,1,0,0,2020-02-26,"OMS","Global"
"Sweden",0,1,0,0,2020-02-27,"OMS","Global"
"Sweden",1,2,0,0,2020-02-28,"OMS","Global"
"Sweden",1,3,0,0,2020-02-29,"OMS","Global"
"Sweden",8,11,0,0,2020-03-01,"OMS","Global"
"Sweden",3,14,0,0,2020-03-02,"OMS","Global"
"Sweden",0,14,0,0,2020-03-03,"OMS","Global"
"Sweden",5,19,0,0,2020-03-04,"OMS","Global"
"Sweden",13,32,0,0,2020-03-05,"OMS","Global"
"Sweden",30,62,0,0,2020-03-06,"OMS","Global"
"Sweden",25,87,0,0,2020-03-07,"OMS","Global"
"Sweden",59,146,0,0,2020-03-08,"OMS","Global"
"Sweden",33,179,0,0,2020-03-09,"OMS","Global"
"Sweden",46,225,0,0,2020-03-10,"OMS","Global"
"Sweden",101,326,0,0,2020-03-11,"OMS","Global"
"Sweden",98,424,1,1,2020-03-12,"OMS","Global"
"Sweden",196,620,0,1,2020-03-13,"OMS","Global"
"Sweden",151,771,0,1,2020-03-14,"OMS","Global"
"Sweden",152,923,1,2,2020-03-15,"OMS","Global"
"Sweden",71,994,1,3,2020-03-16,"OMS","Global"
"Sweden",69,1063,2,5,2020-03-17,"OMS","Global"
"Sweden",83,1146,2,7,2020-03-18,"OMS","Global"
"Sweden",119,1265,1,8,2020-03-19,"OMS","Global"
"Sweden",145,1410,6,14,2020-03-20,"OMS","Global"
"Sweden",143,1553,7,21,2020-03-21,"OMS","Global"
"Sweden",180,1733,9,30,2020-03-22,"OMS","Global"
"Sweden",136,1869,8,38,2020-03-23,"OMS","Global"
"Sweden",118,1987,11,49,2020-03-24,"OMS","Global"
"Sweden",182,2169,11,60,2020-03-25,"OMS","Global"
"Sweden",230,2399,21,81,2020-03-26,"OMS","Global"
"Sweden",314,2713,22,103,2020-03-27,"OMS","Global"
"Sweden",286,2999,31,134,2020-03-28,"OMS","Global"
"Sweden",365,3364,32,166,2020-03-29,"OMS","Global"
"Sweden",300,3664,35,201,2020-03-30,"OMS","Global"
"Sweden",280,3944,38,239,2020-03-31,"OMS","Global"
"Sweden",416,4360,45,284,2020-04-01,"OMS","Global"
"Sweden",474,4834,48,332,2020-04-02,"OMS","Global"
"Sweden",486,5320,53,385,2020-04-03,"OMS","Global"
"Sweden",554,5874,70,455,2020-04-04,"OMS","Global"
"Sweden",602,6476,80,535,2020-04-05,"OMS","Global"
"Sweden",357,6833,70,605,2020-04-06,"OMS","Global"
"Sweden",340,7173,85,690,2020-04-07,"OMS","Global"
"Sweden",389,7562,90,780,2020-04-08,"OMS","Global"
"Sweden",739,8301,84,864,2020-04-09,"OMS","Global"
"Sweden",654,8955,150,1014,2020-04-10,"OMS","Global"
"Sweden",645,9600,86,1100,2020-04-11,"OMS","Global"
"Sweden",454,10054,90,1190,2020-04-12,"OMS","Global"
"Sweden",395,10449,102,1292,2020-04-13,"OMS","Global"
"Sweden",464,10913,97,1389,2020-04-14,"OMS","Global"
"Sweden",437,11350,84,1473,2020-04-15,"OMS","Global"
"Sweden",479,11829,91,1564,2020-04-16,"OMS","Global"
"Sweden",604,12433,115,1679,2020-04-17,"OMS","Global"
"Sweden",623,13056,111,1790,2020-04-18,"OMS","Global"
"Sweden",688,13744,83,1873,2020-04-19,"OMS","Global"
"Sweden",532,14276,86,1959,2020-04-20,"OMS","Global"
"Sweden",388,14664,87,2046,2020-04-21,"OMS","Global"
"Sweden",461,15125,85,2131,2020-04-22,"OMS","Global"
"Sweden",707,15832,62,2193,2020-04-23,"OMS","Global"
"Sweden",723,16555,77,2270,2020-04-24,"OMS","Global"
"Sweden",758,17313,86,2356,2020-04-25,"OMS","Global"
